"hhid","PID","s8q02","s8q03","s8q04","s8q06","s8q08","s8q10","s8q12","s8q14","s8q15","s8q16","s8q17","s8q17ab","s8q18","s8q19a","h8q19b_oneDigit","h8q19b_twoDigit","h8q19b_threeDigit","h8q19b_fourDigit","h8q19b_superConfirm","s8q20a","h8q20b_oneDigit","h8q20b_twoDigit","h8q20b_threeDigit","h8q20b_fourDigit","h8q20b_superConfirm","s8q22","s8q22_1","s8q23","s8q24","s8q68","s8q26","s8q27","s8q69","s8q29","s8q30","s8q30b","s8q32","s8q33","s8q70","s8q71","s8q35","s8q72","s8q37","s8q38a","h8q38b_oneDigit","h8q38b_twoDigit","h8q38b_threeDigit","h8q38b_fourDigit","s8q39a","h8q39b_oneDigit","h8q39b_twoDigit","h8q39b_threeDigit","h8q39b_fourDigit","s8q41","s8q42","s8q73","s8q36a","s8q36b","s8q36c","s8q36d","s8q36e","s8q36f","s8q36g","s8q43a","s8q43b","s8q43c","s8q43d","s8q43e","s8q43f","s8q43g","s8q46","s8q77","s8q31a","s8q31c","s8q78","s8q31d1","s8q31d2","s8q79","s8q45b","s8q45c","s8q80","s8q45d1","s8q45d2","s8q100a","s8q100b","s8q100c","s8q100coth","h8q101b_oneDigit","h8q101b_twoDigit","h8q101b_threeDigit","h8q101b_fourDigit","s8q101a","s8q101d","s8q100doth"
"c199d6c8627c4ba5a60087a3b5bca4d6",8,2,1,1,2,2,2,2,1,,,,,,"HOUSE BUILDER",7,71,711,7111,1,"HOUSE CONSTRUCTION",61111,41,410,4100,1,1,,2,2,2,2,2,1,,12,3,,,,,5,6,2,,,,,,,,,,,,,,10,10,10,10,0,10,0,,,,,,,,4,1,15000,2,200000,,,,,,,,,,,,,,,,,,,
"c19b9e58d92c4cd99d7f58b7acdd9fdd",1,1,,1,2,2,2,1,1,,,,,,"CULTIVATING OWN FARM",6,63,631,6310,1,"CULTIVATING OWN FARM",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,1,"CASUAL LABOURER",9,92,921,9211,"CROP FARM LABOURER",11111,1,11222,111,1,7,5,0,0,0,0,4,4,4,0,5,5,5,0,0,0,2,,,,,,,1,9000,2,20000,1,,,,,,,,,,,,
"c19b9e58d92c4cd99d7f58b7acdd9fdd",2,1,,2,2,2,2,1,1,,,,,,"CULTIVATING OWN FARM",6,63,631,6310,1,"CULTIVATING OWN FARM",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,2,2,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c1a94b14b5904b7ca9bdcddb5ab0ebd7",2,1,,1,2,2,2,2,1,,,,,,"HOUSEKEEPER",5,51,516,5169,1,"HOTEL",91111,55,551,5510,1,1,,1,2,1,1,2,1,,12,4,,,,,5,4,2,,,,,,,,,,,,,,4,4,4,4,4,4,4,,,,,,,,2,1,300000,4,200000,,,,,,,,,,,,,,,,,,,
"c1a94b14b5904b7ca9bdcddb5ab0ebd7",3,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c1d95b0c9221476f9b7a51faf802ecf7",1,1,,1,2,2,2,1,1,,,,,,"Growing crops and keeping animals",6,63,631,6310,1,"Agriculture",11111,1,11222,113,1,6,3,,,,,,,,,,,,,,,5,1,"mechanic",7,72,723,7231,"Mechanic",71111,45,452,4520,1,5,4,0,4,4,4,0,0,0,0,3,6,4,0,0,0,2,,,,,,,1,50000,3,200000,1,,,,,,,,,,,,
"c1d95b0c9221476f9b7a51faf802ecf7",2,2,1,2,2,2,2,1,1,,,,,,"Growing crops",6,63,631,6310,1,"Agriculture",11111,1,11222,113,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,3,8,0,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
"c1dd4b1335ff441ba4beac5307e02e04",1,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"BEANS, MAIZE",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,6,6,6,6,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c1dd4b1335ff441ba4beac5307e02e04",5,2,1,2,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"BEANS, MAIZE",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,6,6,0,0,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c21154efd62149cd8683a2f90743d991",2,2,4,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c21154efd62149cd8683a2f90743d991",3,2,4,1,2,2,2,2,1,,,,,,"Security personnel at the hospital",5,54,541,5414,1,"Hospital",171111,86,861,8610,1,1,,1,1,1,2,1,1,,12,4,,,,,1,96,2,,,,,,,,,,,,,,0,8,8,8,8,8,0,,,,,,,,1,1,300000,4,250000,3,,,,,,,,,,,,,,,,,,
"c21154efd62149cd8683a2f90743d991",4,1,,2,2,2,2,2,0,1,,,,,"Subsistence farming",6,63,631,6310,1,"Crop farming",11111,1,11222,113,1,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"c21154efd62149cd8683a2f90743d991",9,2,4,1,2,2,2,2,1,,,,,,"Untrained primary school teacher",2,23,234,2341,1,"Primary school",161111,85,851,8510,1,1,,2,2,2,2,2,2,3,1,1,,,,,5,96,2,,,,,,,,,,,,,,0,0,8,0,8,0,0,,,,,,,,1,1,70000,4,70000,9,,,,,,,,,,,,,,,,,,
"c2180d8d40ab46759252515c840f3eb5",1,1,,2,2,2,2,1,1,,,,,,"Subsistence  crop farmer",6,63,631,6310,,"Subsistence  crop farming",11111,1,12222,127,,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,6,6,6,6,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2180d8d40ab46759252515c840f3eb5",2,2,1,2,1,2,2,2,1,,,,,,"Boda Boda rider",8,83,831,8321,,"Subsistence  crop farming",81111,49,492,4922,,3,,,,,,,,,,,2,2,1,2,5,8,2,,,,,,,,,,,,,,10,10,10,10,10,10,10,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c22bf89d80d648409ff35fb91f6d8854",1,1,,2,2,2,2,1,1,,,,,,"subsistence farmer",6,63,631,6310,1,"subsistence farming",11111,1,11222,119,1,6,2,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,5,5,5,5,5,5,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"c22bf89d80d648409ff35fb91f6d8854",2,1,,2,2,2,2,1,1,,,,,,"subsistence farmer",6,63,631,6310,1,"subsistence farming",11111,1,11222,119,1,6,2,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,5,5,5,5,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"c22bf89d80d648409ff35fb91f6d8854",5,2,2,2,2,2,2,1,1,,,,,,"subsistence farmer",6,63,631,6310,1,"subsistence farming",11111,1,11222,119,1,6,2,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,3,3,3,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
"c29020c2038742478b997d9ccfa380bc",1,2,3,2,2,2,2,2,0,2,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,15,
"c29020c2038742478b997d9ccfa380bc",2,1,,2,2,2,2,1,1,,,,,,"Weeding cassava",6,63,631,6310,1,"Growing crops mainly for food and sell some",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,2,0,2,3,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c29020c2038742478b997d9ccfa380bc",4,2,2,2,2,2,2,1,1,,,,,,"Weeding cassava",6,63,631,6310,1,"Growing crops mainly for food and sell some",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,2,2,2,2,2,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"c29cac3f8727404a99ec979338ef3167",1,2,2,1,2,2,2,2,1,,,,,,"PRIMARY SCHOOL TEACHER",2,23,234,2341,1,"PRIMARY SCHOOL",161111,85,851,8510,1,1,,1,1,1,1,1,1,,12,4,,,,,1,4,2,,,,,,,,,,,,,,0,8,8,8,8,8,8,,,,,,,,1,1,600000,4,600000,1,,,,,,,,,,,,,,,,,,
"c29cac3f8727404a99ec979338ef3167",2,1,,2,2,2,2,1,1,,,,,,"COMMERCIAL FARMER",6,61,611,6111,1,"GROWING MAIZE",11111,1,11222,111,1,6,2,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,1,2,0,1,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"c29cac3f8727404a99ec979338ef3167",7,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c2bc4e3171f141a7b0f16240a1f73c40",1,2,2,2,2,2,2,1,1,,,,,,"subsistence agriculture",6,63,631,6310,1,"household farm",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,6,6,6,6,6,0,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"c2bc4e3171f141a7b0f16240a1f73c40",2,1,,2,2,2,2,1,1,,,,,,"subsistence agriculture",6,63,631,6310,1,"household farm",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,6,6,6,6,6,0,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2bc4e3171f141a7b0f16240a1f73c40",5,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c2c21d603e0a42448825b75b1d969ed0",1,1,,2,2,2,2,2,0,1,,,,,"Subsistence farming",6,63,631,6310,1,"gnuts",11111,1,11222,111,1,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2c21d603e0a42448825b75b1d969ed0",2,2,1,2,2,2,2,1,1,,,,,,"Subsistence farming",6,63,631,6310,1,"gnuts",11111,1,11222,111,1,6,4,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"c2ca0f63efa5482f8f0169aec54e2246",1,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE FARMER",6,63,633,6330,1,"AGRICULTURAL PRODUCE  ( BEANS, COFFEE, MATTOOKE )",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,3,3,3,3,2,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2ca0f63efa5482f8f0169aec54e2246",2,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE FARMER",6,63,633,6330,1,"AGRICULTURAL PRODUCE",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,5,4,5,5,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2ca0f63efa5482f8f0169aec54e2246",3,2,1,2,2,2,2,2,0,2,1,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,10,
"c2ca0f63efa5482f8f0169aec54e2246",5,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c2ca93de4b90407ca3048c0d024f1d46",1,2,2,1,2,2,2,2,1,,,,,,"crop farm labourer",9,92,921,9211,1,"production of food crops",11111,1,16222,161,1,1,,2,2,2,2,2,2,1,4,1,,,,,7,5,2,,,,,,,,,,,,,,0,5,5,5,5,5,5,,,,,,,,4,1,1200,96,45000,,,,,,,,,,,,,,,,,,,
"c2ca93de4b90407ca3048c0d024f1d46",2,1,,1,2,2,2,2,1,,,,,,"crop farm labourer",9,92,921,9211,1,"food crops",11111,1,16222,161,1,1,,2,2,2,2,2,2,1,5,2,,,,,7,5,2,,,,,,,,,,,,,,0,0,5,5,0,0,0,,,,,,,,4,1,2400,2,4800,,,,,,,,,,,,,,,,,,,
"c2ca93de4b90407ca3048c0d024f1d46",3,2,2,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,11,
"c2ca93de4b90407ca3048c0d024f1d46",4,2,2,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,11,
"c2cccdbfd71b4e71867e614e7ede82ad",1,1,,2,1,2,2,2,1,,,,,,"buying and selling of produce",5,52,521,5211,1,"sale of produce",71111,46,463,4630,1,3,,,,,,,,,,,2,2,1,2,7,7,2,,,,,,,,,,,,,,0,8,8,8,8,8,8,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2cccdbfd71b4e71867e614e7ede82ad",2,1,,2,2,2,2,1,1,,,,,,"crop farming",6,63,631,6310,1,"crop farming",11111,1,12222,129,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,6,6,6,6,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2cccdbfd71b4e71867e614e7ede82ad",3,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c2f7e60cfe2a4966bf4840d734a074e6",1,2,6,2,2,2,2,1,1,,,,,,"CROP FARMER GROWING ANNUAL AND PERENNIAL CROPS",6,63,631,6310,1,"CROP FARM OF ANNUAL AND PERENNIAL CROPS",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,4,4,5,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2f7e60cfe2a4966bf4840d734a074e6",3,2,6,2,2,2,2,1,1,,,,,,"CROP FARMER OF COFFEE AND BANANAS",6,63,631,6310,1,"CROP FARM OF COFFEE AND BANANAS",11111,1,12222,129,1,6,2,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,2,3,0,0,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"c2f7e60cfe2a4966bf4840d734a074e6",5,2,6,2,2,2,2,1,1,,,,,,"CROP FARMER GROWING ANNUAL CROPS",6,63,631,6310,1,"CROP FARM OF ANNUAL CROPS",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c2f7e60cfe2a4966bf4840d734a074e6",6,1,,2,2,2,2,1,1,,,,,,"CROP FARMER GROWING ANNUAL CROPS",6,63,631,6310,1,"CROP FARM OF ANNUAL CROPS",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"c311adcaec634b3b81b14d70b7402fc0",1,1,,2,2,2,2,1,1,,,,,,"SUBSITENCE FARMER GROWING MAIZE AND OTHER CROPS",6,63,633,6330,1,"SUBSISTENCE FARMER GROWING MAIZE AND OTHER CROPS",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,3,5,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c311adcaec634b3b81b14d70b7402fc0",2,2,1,1,2,2,2,2,1,,,,,,"WORKS ON PEOPLE'S FARMS",9,92,921,9211,2,"WORKS ON PEOPLE'S FARMS",11111,1,11222,113,2,1,,2,2,2,2,2,1,,5,4,,,,,7,5,2,,,,,,,,,,,,,,0,6,5,4,3,0,7,,,,,,,,3,2,150000,4,150000,2,,,,,,,,,,,,,,,,,,
"c311adcaec634b3b81b14d70b7402fc0",6,1,,2,2,2,2,1,1,,,,,,"HARVESTING GROUND NUTS GROWN THAT SEASON",6,63,631,6310,,"HARVESTING GROUND NUTS GROWN THAT SEASON",11111,1,16222,161,,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,3,4,5,5,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
"c311adcaec634b3b81b14d70b7402fc0",7,2,1,1,2,2,2,2,1,,,,,,"WORKS ON PEOPLE'S FARMS",9,92,921,9211,1,"WORKS ON PEOPLE'S FARMS",11111,1,11222,111,1,1,,2,2,2,2,2,1,,5,4,,,,,7,5,2,,,,,,,,,,,,,,0,4,2,5,0,3,0,,,,,,,,8,1,150000,4,150000,7,,,,,,,,,,,,,,,,,,
"c31c535600704c1087abadf01f1dfaf3",1,1,,2,1,2,2,2,1,,,,,,"Makes chicken baskets for shelter",7,73,731,7317,1,"Makes chicken houses",31111,16,162222,1629,1,3,,,,,,,,,,,2,2,1,2,7,1,2,,,,,,,,,,,,,,0,0,6,6,6,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c338b6d9645e48b896b253a73e308789",1,1,,2,2,2,2,1,1,,,,,,"CULTIVATING OWN FARM",6,63,631,6310,1,"CULTIVATING OWN FARM",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,4,4,4,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"c338b6d9645e48b896b253a73e308789",2,2,1,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,11,
"c339d3125208446ab905d9c668bfc94b",1,2,5,2,1,2,2,2,1,,,,,,"traditional healer",5,51,516,5169,1,"treating sick people",171111,86,869,8690,1,3,,,,,,,,,,,2,2,1,2,7,8,2,,,,,,,,,,,,,,0,12,0,12,0,12,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c339d3125208446ab905d9c668bfc94b",5,1,,1,2,2,2,2,1,,,,,,"Agricultural labourer in a passion fruit farm",9,92,921,9211,1,"works in a passion fruit fram",11111,1,11222,119,1,1,,2,2,2,2,2,1,,9,4,,,,,7,4,2,,,,,,,,,,,,,,0,6,6,6,6,6,0,,,,,,,,2,1,40000,3,170000,5,,,,,,,,,,,,,,,,,,
"c3453f0ebfa3433283a20ae3a7981e39",1,1,,2,2,2,2,1,1,,,,,,"Subsistence  crop farmer",6,63,631,6310,1,"Growing  of  crops  (Subsistance  crop  farming)",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,5,5,5,5,5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c3453f0ebfa3433283a20ae3a7981e39",2,2,1,2,2,2,2,2,0,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,15,
"c345d13420494d31ae0cbca6f3abb32c",1,1,,1,2,2,2,2,1,,,,,,"PRIMARY SCHOOL HEAD TEACHER",2,23,234,2341,1,"HEADS A SCHOOL",161111,85,851,8510,1,1,,2,1,1,1,1,1,,12,4,,,,,1,3,2,,,,,,,,,,,,,,0,10,10,10,10,10,0,,,,,,,,3,1,703781,4,731402,1,,,,,,,,,,,,,,,,,,
"c345d13420494d31ae0cbca6f3abb32c",2,2,1,2,2,2,2,1,1,,,,,,"farming",6,63,631,6310,1,"grows food crops like maize beans cassava sorghum simsim",11111,1,12222,129,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,5,0,5,5,5,5,5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c345d13420494d31ae0cbca6f3abb32c",4,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c348efe3fefc45e49a067757812f7477",1,1,,2,1,2,2,2,1,,,,,,"Retail shop saler",5,52,522,5221,1,"Retail shop",71111,47,471,4711,1,3,,,,,,,,,,,2,2,1,2,7,1,2,,,,,,,,,,,,,,12,12,12,12,12,12,12,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c348efe3fefc45e49a067757812f7477",2,2,1,1,2,2,2,2,1,,,,,,"Builder",7,71,711,7111,1,"House construction",61111,41,410,4100,1,1,,2,2,2,2,2,1,,12,4,,,,,7,6,2,,,,,,,,,,,,,,0,10,10,0,0,0,0,,,,,,,,4,1,20000,2,120000,1,,,,,,,,,,,,,,,,,,
"c34b6d37b3e44ec9bb4a4c8d08ad1de1",1,1,,1,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"MAIZE GROWER",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,1,"AGRICULTURAL CASUAL LABORER",9,92,921,9211,"WEEDING GROUNDNUTS",11111,1,11222,119,1,7,5,0,6,6,6,0,0,0,0,0,0,0,6,6,6,4,,,,,,,1,3000,2,27000,1,2,,,,,,,,,,,
"c34b6d37b3e44ec9bb4a4c8d08ad1de1",2,2,1,1,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"MAIZE GROWER",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,1,"AGRICULTURAL CASUAL LABORER",9,92,921,9211,"WEEDING GROUNDNUTS",11111,1,11222,119,1,7,5,0,6,0,0,0,0,0,0,0,6,6,6,6,6,4,,,,,,,1,3000,2,60000,1,2,,,,,,,,,,,
"c351f08d2d8a4e598e762f285a0ba5b0",1,2,5,2,2,2,2,1,1,,,,,,"SUBSISTANCE FARMER",6,63,631,6310,1,"SUBSISTANCE FARMING",11111,1,12222,129,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,5,0,5,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c351f08d2d8a4e598e762f285a0ba5b0",2,2,5,2,2,2,2,1,1,,,,,,"SUBSISTANCE FARMER",6,63,631,6310,1,"SUBSISTANCE FARMING",11111,1,12222,129,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,5,5,5,5,5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"c351f08d2d8a4e598e762f285a0ba5b0",3,2,5,1,2,2,2,2,1,,,,,,"BARBAR",5,51,514,5141,1,"SALOON",191111,96,960,9602,1,1,,2,2,2,2,2,1,,12,4,,,,,7,4,2,,,,,,,,,,,,,,12,12,12,12,12,12,12,,,,,,,,4,1,5000,2,150000,3,,,,,,,,,,,,,,,,,,
"c351f08d2d8a4e598e762f285a0ba5b0",4,2,5,1,2,2,2,2,1,,,,,,"Carpenter",7,75,752,7523,1,"Carpentery",31111,16,161222,1610,1,1,,2,2,2,2,2,1,,12,4,,,,,7,4,2,,,,,,,,,,,,,,0,8,8,8,8,8,8,,,,,,,,4,1,80000,4,80000,4,,,,,,,,,,,,,,,,,,
"c351f08d2d8a4e598e762f285a0ba5b0",5,1,,1,2,2,2,2,1,,,,,,"Primary school teacher",2,23,234,2341,1,"PRIMARY SCHOOL",161111,85,851,8510,1,1,,2,2,1,2,1,1,,9,4,,,,,1,4,2,,,,,,,,,,,,,,0,10,10,10,10,10,0,,,,,,,,4,1,100000,4,100000,5,,,,,,,,,,,,,,,,,,
"c351f08d2d8a4e598e762f285a0ba5b0",6,2,5,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c351f08d2d8a4e598e762f285a0ba5b0",7,2,5,1,2,2,2,2,1,,,,,,"CAUSAL LABOURER",9,92,921,9211,1,"SUBSISTANCE FARMING",11111,1,11222,119,1,1,,2,2,2,2,2,1,,12,4,,,,,7,5,2,,,,,,,,,,,,,,0,6,6,6,6,0,0,,,,,,,,4,1,60000,4,60000,7,,,,,,,,,,,,,,,,,,
"c351f08d2d8a4e598e762f285a0ba5b0",8,2,5,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"c358e16e89db4f0eb0a304faa6b8042c",1,1,,2,1,2,2,2,1,,,,,,"BODA BODA TRANSPORT",8,83,831,8321,1,"BODA BODA TRANSPORT",81111,49,492,4922,1,3,,,,,,,,,,,2,1,1,2,5,8,2,,,,,,,,,,,,,,6,7,8,6,10,9,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"c358e16e89db4f0eb0a304faa6b8042c",2,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"SUBSISTENCE CROP FARMING",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,2,2,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"c35a81e4c7ee49d69e75ef3ad2e0c866",1,1,,2,1,2,2,1,1,,,,,,"SELLING DRY/SMOKED FISH AND SILVER FISH (MUKENE)",5,52,521,5211,1,"RETAIL TRADE SELLER",71111,47,478,4789,1,3,,,,,,,,,,,1,2,1,1,5,7,1,"SUBSISTENCE CROP FARMER",6,63,631,6310,"SUBSISTENCE CROP FARMING",11111,1,11222,111,3,7,5,3,3,3,7,3,3,7,0,5,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
"c35a81e4c7ee49d69e75ef3ad2e0c866",3,2,1,2,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"SUBSISTENCE CROP  FARMING",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,3,0,0,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"c3602283e0cc4113b8299396a568ebd4",1,1,,2,2,2,2,2,0,2,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,15,
