"hhid","hhidold","batch","region","regurb","subreg","district","dc_2018","s1aq02a","cc_2018","s1aq03a","sc_2018","s1aq04a","pc_2018","urban","response_status","year","month","day","wave","wgt"
"28e152a2974244b19c05b3ce649c4ad5","cb5bbd11830544ba859bf340e67712f3",500,2,20,6,"KWEEN",228,"KWEEN",1,"BINYINY",2,"KONO",3,0,1,"2019","08","19",8,888.204769776538
"28e84a3ac5994a6e841ea52a5edde060","681cbb8c5bb244c5b55a076ccfe17f8c",66,1,10,3,"KIBOGA",103,"KIBOGA",1,"KIBIGA",5,"KIZINGA",5,0,1,"2019","08","09",8,1010.15031048242
"290cd1cd5c39493e8f65f335fc47eaf8","7abae521d3524879a7729fa41eda6e9b",600,3,31,10,"GULU",304,"GULU MUNICIPALITY",2,"PECE DIVISION",4,"PAWEL",2,1,1,"2020","01","18",8,684.667821052238
"29289812788e41029ba621c1f9e300fc","310356da4c8a4ea08d7fc34f77d68fec",96,1,10,2,"MPIGI",106,"MAWOKOTA",1,"BUWAMA",1,"NABITEETE",9,0,1,"2020","01","17",8,1122.38926180716
"2951158410a34c3fb286fcd6f5179ddc","0ef4563b33504453b6221a3e597f4ac1",480,2,20,6,"BULAMBULI",225,"BULAMBULI",1,"BULAAGO",3,"DOOBA",4,0,1,"2020","01","17",8,1480.34120185457
"299b40786b2c48c9adba592b446d121c","14284880612f4308abfe7ad7f51cdcf8",634,3,30,9,"LIRA",307,"ERUTE",1,"NGETTA",8,"IWAL",3,0,1,"2020","01","24",8,374.551953227042
"29a6ed7931bf49a2bfe1f1b80e6e491a","b9f780de082948419cb573ab3c23a956",158,1,10,3,"KAYUNGA",112,"BBAALE",1,"KITIMBWA",4,"KYERIMA",2,0,1,"2019","09","15",8,1683.58385080404
"29d372b1412b47f8a56376ec4cf28707","2679d8e3f29c45da958667e8eb732ac6",424,2,20,5,"TORORO",212,"WEST BUDAMA",3,"PAYA",9,"PAYA",3,0,1,"2020","01","30",8,8882.04769776538
"29dcaae51e0c4eb1af6e61890ed94c84","45b626e85ac24e50939037995cb50c55",663,3,30,11,"NEBBI",310,"PADYERE",3,"NEBBI",6,"KALOWANG",3,0,1,"2020","02","17",8,582.636367548126
"29f23d5b1700445689991d258b142d29","e07960ca513542b48628f1806e5e7b08",110,1,10,3,"MUBENDE",107,"MUBENDE MUNICIPALITY",4,"WESTERN DIVISION",2,"KATOGO",3,0,1,"2019","06","29",8,1301.69186658165
"2a144bc68a624f7785191df152117293","4420e0e33301401ea321282980ad9272",946,4,40,14,"NTUNGAMO",411,"RUHAAMA",3,"KITWE TOWN COUNCIL",2,"KABIMBIRI",2,0,1,"2019","08","12",8,1138.58537903127
"2a1f769cb89f47558ef4589a2ff3ac5e","c2f7e60cfe2a4966bf4840d734a074e6",95,1,10,2,"MPIGI",106,"MAWOKOTA",1,"BUWAMA",1,"NABITEETE",9,0,1,"2020","01","17",8,10101.5034400778
"2a44b004de2f4686bde1e410c0ab6588","9eb4f05d011b4600865313be18e7c426",986,4,41,14,"IBANDA",417,"IBANDA",1,"ISHONGORORO TOWN COUNCIL",3,"KAKINGA",1,1,1,"2019","04","05",8,1038.04436050736
"2a4a4d639a864da0802b0c7528b8527e","95273ec43706465d82378855f0c61ac5",345,2,20,4,"JINJA",204,"BUTEMBE",1,"BUSEDDE",2,"NABITAMBALA",4,0,1,"2020","01","20",8,807.458881615034
"2a51f29fbf274a588d3017cbc2c50dea","7253dbdbc83c4e6681974c40ce369e79",925,4,41,14,"MBARARA",410,"MBARARA MUNICIPALITY",2,"KAMUKUZI DIVISION",2,"KAMUKUZI",1,1,1,"2019","09","15",8,10380.4446412247
"2a8596db3d5a4dff968707a60106ca7f","dd7c77b9123f4bf7a098874ef538023b",875,4,41,13,"KABAROLE",405,"FORT PORTAL MUNICIPALITY",3,"EASTERN DIVISION",2,"KIJANJU",3,1,1,"2020","02","16",8,1297.55549380716
"2a85bdf4a0974fc28b8cba8aebdb3e94",,,3,30,9,"OYAM",321,"OYAM",1,"ACABA",3,"DOGAPIO",4,0,1,"2019","06","25",8,1310.93162613075
"2a887351ce30434a883317613cfcd74a","4a899068f46245da9117762d2ca428fd",430,2,20,4,"MAYUGE",214,"BUNYA",1,"BAITAMBOGWE",1,"LUKONE",6,0,1,"2019","09","20",8,2220.51168112237
"2abee6b40eee427f9120d72d7042384c","cfbb943360434de5b53089d4983fac7e",1047,4,40,14,"BUHWEJU",420,"BUHWEJU",1,"RWENGWE",8,"KIBIMBA",3,0,1,"2019","09","22",8,3036.22767741671
"2b1b98ad61374253a463d772ee88c4fb","2a7187b42b264744b3a9d30396eb7ae9",1055,4,40,13,"KYEGEGWA",422,"KYAKA",1,"RUYONZA",7,"KARWENYI",1,0,1,"2020","01","22",8,910.868272918113
"2b1dcf8e46814b0d86fa770b4e497071","420750aef42a46139e6eb109f0fc28c1",373,2,20,7,"KUMI",208,"KUMI",1,"KANYUM",2,"KATILEKORI",8,0,1,"2019","04","04",8,8882.04769776538
"2b400e53b4d8472b98f5f9147db5b084","3550cf165cdd4690b6f9810dad0153d5",317,1,10,3,"KASSANDA",107,"KASSANDA",3,"KITUMBI",5,"MUNDADDE",16,0,1,"2019","04","10",8,10101.5041105849
"2b537f6c15e7415f88963d61ebc2486a","4df0393b234448c4a01934c4b561190d",1017,4,41,14,"ISINGIRO",418,"ISINGIRO",2,"ISINGIRO TOWN COUNCIL",2,"KAMURI",2,1,1,"2020","01","17",8,5190.22197522864
"2b6c76f8194a46f897098ecc94c09088","4e7d4359e4514f5abdc22cfd16d32505",806,3,31,11,"ZOMBO",330,"OKORO",1,"PAIDHA TOWN COUNCIL",7,"CENTRAL",1,1,1,"2019","05","26",8,1882.83642765254
"2b6eb2adc2734720993dcdf13102a524","a3894f57774e412097228a1463863b24",736,3,30,9,"OYAM",321,"OYAM",1,"ICEME",5,"ORUPU",5,0,1,"2020","01","17",8,1747.90921438073
"2b71b8e86e624fe7bd1d49b2bf2101fe","bcbadfc32bcf47eb99e795b5f7756d5c",623,3,31,9,"LIRA",307,"ERUTE",1,"ADEKOKWOK",1,"ANGWETANGWET",3,1,1,"2019","06","30",8,5243.72749416039
"2bafd9bbf41b48978104d132662ae0b1",,,4,41,14,"MBARARA",410,"MBARARA MUNICIPALITY",2,"KAKIIKA",5,"KAKIIKA",2,1,1,"2019","09","21",8,3460.1484217503
"2bea05c273944082b1c5fbd6b391e0a8","4a20f25ef3f6440bbf6cce29af503afe",723,3,31,11,"KOBOKO",319,"KOBOKO MUNICIPALITY",2,"WESTERN DIVISION",3,"GODIA",1,1,1,"2019","04","01",8,836.81621384294
"2bfa19f8b88f4d669351633766e628ae","789cc5cca6324dcdba9270e5b694ded1",800,3,31,11,"ZOMBO",330,"OKORO",1,"ABANGA",1,"SERR",4,1,1,"2019","09","20",8,2621.86344911658
"2c26585736444489a370ee90f939872c","6d23a1f187fe42b5bc89945312f40c06",378,2,20,7,"KUMI",208,"KUMI",1,"ONGINO",7,"KACHABOI",5,0,1,"2019","09","17",8,8882.04769776538
"2c560128c0cd46e2ba361fa7df515376","89ca07d984a94f51be243976b0e0a3b9",650,3,31,11,"MOYO",309,"OBONGI",1,"OBONGI TOWN COUNCIL",4,"YAKINEMIJI",5,1,1,"2019","08","08",8,579.334289546478
"2c5fb73501804b39ad74d51b52188688","8ef19c13bc2c40768f94983065c7ee1c",646,3,30,8,"MOROTO",308,"MATHENIKO",1,"NADUNGET",2,"NAITAKWAE",6,0,1,"2019","05","27",8,582.636404793577
"2c67277ecc1b43d8b277ad2a8ed09109","9e2b17238f334ba9ad7ea0bdc53822d1",464,2,20,6,"NAMISINDWA",223,"BUBULO",1,"MAGALE",21,"BUKIBETI",1,0,1,"2019","05","15",8,888.204769776538
"2c6ae01abe4748ba8503aa5510c813d5","c088f437075a47f0afbcdbcbb07e27b6",1004,4,41,14,"IBANDA",417,"IBANDA MUNICIPALITY",2,"BUFUNDA DIVISION",2,"BUFUNDA",1,1,1,"2019","05","15",8,2595.11098761432
"2c708c76f5864747a13486b30dc934ad","8b69caa8397343f8b287e2ac4ec76eca",55,1,11,1,"KAMPALA",102,"KCCA",1,"NAKAWA DIVISION",5,"BUTABIKA",5,1,1,"2020","02","02",8,3806.33771531072
"2c788389ef5042f1bbf453bbce1e82fb","8f62ead3a4554156a8313e1bab4c6545",339,2,21,4,"IGANGA",203,"KIGULU",3,"BULAMOGI",1,"BUKOYO",1,1,1,"2019","12","11",8,1110.25596222067
"2c7a8030ba1443ee83f2412f80843d3b","c94a6254ad98458ca1a582f5af587628",177,1,11,2,"WAKISO",113,"BUSIRO",1,"KYENGERA TOWN COUNCIL",11,"KASENGE",2,1,1,"2019","11","02",8,1952.53767026896
"2c99b66b5ed0447781e3823a484a5d6b","cea811261b13433e9002e69eab4e881f",548,3,30,11,"ARUA",303,"AYIVU",2,"DADAMU",4,"ODULUBA",5,0,1,"2019","09","22",8,1882.83621367622
"2cb804b7711d43ba95d3df4f65936505","6a1f1d0492b24ece992a0caf323e9157",531,3,30,9,"APAC",302,"MARUZI",2,"IBUJE",5,"AMIIABERIDWOGO",5,0,1,"2019","09","15",8,1048.74549883208
"2ccb2dbb24b4411ab872957322c924ba","a1a220ee68344daaadc347cfc61c5333",579,3,30,11,"ARUA",303,"VURRA",5,"LOGIRI",3,"LAZEBU",4,0,1,"2019","05","21",8,2621.86374708019
"2cd3e8dd3996444786090cdb6dde6914","5c776e6c88ca41419d9093cdcf0017dd",864,4,41,15,"KABALE",404,"NDORWA",2,"KYANAMIRA",7,"KYANAMIRA",4,1,1,"2020","02","10",8,1482.92068770237
"2d046279a8c649f1ac617159ae75b191","52344a47eca14b5e99ba708abc6d20bf",851,4,40,12,"HOIMA",403,"BUGAHYA",1,"KITOBA",5,"KIRAGURA",5,0,1,"2019","08","09",8,535.804853051728
"2d07bab4be684daa86e60cac02094012","5d08e1cff4d44812ab1a9d109df3030b",1082,4,41,12,"KAKUMIRO",428,"BUGANGAIZI",1,"KIKWAYA",11,"KIKWAYA",3,1,1,"2020","02","15",8,1821.73669737073
