"HHID","district_code","urban","region","regurb","rotate","HHID_old","equiv","hsize","nrrexp30","cpexp30","welfare","plinen","ctpline","hpline","spline","poor_13"
"H14903-04-02","223",0,2,20,1,,2.12893335521221,3,210122.375,83233.3046875,39096.24609375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H14904-04-01","223",0,2,20,1,2233001404,2.49880003929138,3,154175.5,60781.25390625,24324.177734375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H14906-04-01","223",0,2,20,1,2233001406,4.49313324689865,6,161862.3125,63603.65625,14155.7470703125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H14906-04-02","223",0,2,20,1,,1.87916666269302,2,121389.0859375,48098.4765625,25595.642578125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H14907-04-01","223",0,2,20,1,2233001407,6.44870001077652,8,399039.90625,157626.171875,24443.091796875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H14908-04-01","223",0,2,20,1,2233001408,4.00343328714371,6,373579.09375,146642.390625,36629.15625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H14910-04-01","223",0,2,20,1,2233001410,5.44326668977737,8,831556.6875,318314.96875,58478.6640625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15002-04-01","223",0,2,20,1,2233001802,1.6365333199501,2,197931.40625,80492.6484375,49184.8515625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15003-04-01","223",0,2,20,1,2233001803,2.49509996175766,3,279680.78125,114796.359375,46008.72265625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15004-04-01","223",0,2,20,1,2233001804,4.50109994411469,5,222425.9375,90639.7890625,20137.25390625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15005-04-01","223",0,2,20,1,2233001805,1.64813333749771,2,145974.28125,59535.65625,36123.08203125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15006-04-01","223",0,2,20,1,2233001806,2.36863332986832,3,158698.546875,64658.42578125,27297.77734375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15007-04-01","223",0,2,20,1,2233001807,6.49286660552025,10,617168.625,252617.234375,38906.88671875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15007-04-02","223",0,2,20,1,223300180704,3.25929993391037,4,987235.0625,404178.03125,124007.625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15008-04-01","223",0,2,20,1,2233001808,1.6365333199501,2,86803.75,35663.00390625,21791.798828125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15008-04-02","223",0,2,20,1,223300180803,1.87916666269302,2,231226.96875,94998.7578125,50553.6640625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15009-04-01","223",0,2,20,1,2233001809,7.44820001721382,9,608238,248936.625,33422.38671875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15010-04-01","223",0,2,20,1,2233001810,6.0835667103529,8,1136411.5,464085.78125,76285.1484375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15101-04-01","223",0,2,20,1,2233002201,8.67346659302711,10,2376510.75,935052.3125,107806.0625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15102-04-01","223",0,2,20,1,2233002202,4.31479996442795,5,304839.46875,122256.3046875,28334.17578125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15102-04-02","204",1,2,21,1,,3.00193333625793,3,428022.21875,173377.640625,57755.328125,11463.4453125,16547.525390625,21257.646484375,30685.490234375,0
"H15103-04-01","223",0,2,20,1,2233002203,6.71036666631699,8,718431.625,291745.1875,43476.7890625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15104-04-01","223",0,2,20,1,2233002204,3.0986333489418,4,150392.40625,59187.36328125,19101.119140625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15105-04-01","223",0,2,20,1,2233002205,3.8670666217804,5,235536.34375,95327.1875,24651.033203125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15106-04-01","223",0,2,20,1,2233002206,2.56186670064926,3,525224.125,207489.25,80991.4296875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15107-04-01","223",0,2,20,1,2233002207,3.65780001878738,4,286223.21875,113091.0625,30917.78125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15108-04-01","223",0,2,20,1,2233002208,4.78843328356743,7,653789,257834.625,53845.30078125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15109-04-01","223",0,2,20,1,2233002209,4.47919997572899,6,306621.78125,122874.046875,27432.140625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15109-04-02","223",0,2,20,1,,3.77843332290649,5,976025,385131.8125,101928.96875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15110-04-01","223",0,2,20,1,2233002210,6.61989998817444,8,851994.8125,341402.125,51572.09765625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15301-04-01","223",0,2,20,1,2233002901,3.0449333190918,4,262592.125,106409.1015625,34946.28125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15301-04-02","223",0,2,20,1,,3.76596659421921,5,472015.6875,189384.421875,50288.3984375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15302-04-01","223",0,2,20,1,2233002902,8.21529993414879,11,1019832.125,412877.21875,50257.109375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15304-04-01","223",0,2,20,1,2233002904,2.85693335533142,3,208312.984375,84203.7890625,29473.48828125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15305-04-01","223",0,2,20,1,2233002905,3.80659998953342,6,266762.21875,108041.6328125,28382.712890625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15306-04-01","223",0,2,20,1,2233002906,4.65326660871506,7,134597.15625,54480.62109375,11708.0380859375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15308-04-01","223",0,2,20,1,2233002908,2.01046669483185,3,242542.625,97954.484375,48722.26171875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15309-04-01","223",0,2,20,1,2233002909,3.47079998254776,4,365620.9375,148049.390625,42655.6953125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15309-04-02","223",0,2,20,1,,1.87916666269302,3,178345.453125,72214.6484375,38429.08203125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15310-04-01","223",0,2,20,1,2233002910,9.15836665034294,11,728064.1875,295977.40625,32317.70703125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15502-04-01","218",0,2,20,1,2183003702,3.86159998178482,5,519307.96875,212847.375,55118.9609375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15503-04-01","218",0,2,20,1,2183003703,1.57369995117188,2,228541.65625,92971.71875,59078.42578125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15504-04-01","218",0,2,20,1,2183003704,2.85986661911011,4,288520.84375,117539.8125,41099.75390625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15505-04-01","218",0,2,20,1,2183003705,3.97763323783875,6,497835.59375,202694.234375,50958.50390625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15505-04-02","218",0,2,20,1,30218300370504,7.96886663138866,11,929503.5,380268.78125,47719.3046875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15506-04-01","218",0,2,20,1,2183003706,2.61236667633057,3,228944.65625,93988.25,35978.19921875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15508-04-01","218",0,2,20,1,2183003708,3.20326660573483,5,187732.140625,76466.390625,23871.37890625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15509-04-01","218",0,2,20,1,2183003709,6.85829997062683,9,453728.8125,185651.5,27069.609375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15510-04-01","218",0,2,20,1,2183003710,0.773800015449524,1,397968.5625,163347.546875,211097.890625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15902-04-01","210",0,2,20,1,2103000702,1.6365333199501,2,100939.96875,40359.83984375,24661.7890625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15903-04-01","210",0,2,20,1,2103000703,4.09476658701897,6,974325.125,390069.375,95260.46875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15904-04-01","210",0,2,20,1,2103000704,5.80109995603561,8,406691.5,160064.890625,27592.162109375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15905-04-01","210",0,2,20,1,2103000705,5.19176667928696,8,378409.59375,152845.71875,29440.021484375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15907-04-01","210",0,2,20,1,2103000707,6.77910000085831,9,190883.703125,75158.7890625,11086.8388671875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15907-04-02","210",0,2,20,1,,2.11249999701977,3,163688.0625,65634.171875,31069.4296875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15908-04-01","210",0,2,20,1,2103000708,0.773800015449524,1,63520.39453125,25456.45703125,32897.98046875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15909-04-01","210",0,2,20,1,2103000709,3.35803329944611,4,420692.15625,168674.515625,50230.1484375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15909-04-02","210",0,2,20,1,210300070901,1.98283329606056,4,191122.328125,76635.828125,38649.65625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H15909-04-03","210",0,2,20,1,210300070904,8.91466662287712,12,305743.875,120278.515625,13492.2060546875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H15910-04-01","210",0,2,20,1,2103000710,1.6365333199501,2,106159.1796875,41712.83984375,25488.537109375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16201-04-01","232",0,2,20,1,2113000401,0.863699972629547,1,134564.828125,54360.1796875,62938.73046875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16201-04-02","232",0,2,20,1,,4.61623328924179,5,323330.84375,131825.09375,28556.853515625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16202-04-01","232",0,2,20,1,2113000402,1.6365333199501,2,72856.140625,29514.697265625,18034.888671875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16203-04-01","232",0,2,20,1,2113000403,0.863699972629547,1,145725.25,58846.36328125,68132.875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16204-04-01","232",0,2,20,1,2113000404,8.57223337888718,10,287916.28125,116555.65625,13596.8828125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16205-04-01","232",0,2,20,1,2113000405,8.80896665155888,14,455593.59375,184153.453125,20905.228515625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16206-04-01","232",0,2,20,1,2113000406,2.61993329226971,4,114785.421875,46321.80078125,17680.52734375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16207-04-01","232",0,2,20,1,2113000407,1.75253331661224,2,183660.125,74167.71875,42320.2890625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16208-04-01","232",0,2,20,1,2113000408,6.01396661996841,8,791227.75,320338.15625,53265.703125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16209-04-01","232",0,2,20,1,2113000409,5.67916668951511,8,205077.4375,83126.5390625,14637.1015625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16210-04-01","232",0,2,20,1,2113000410,7.67966666817665,10,743264.625,303401.125,39507.0703125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16302-04-01","232",0,2,20,1,2113000602,0.773800015449524,1,153617.140625,58803.73828125,75993.4609375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16304-04-01","232",0,2,20,1,2113000604,7.30759999155998,10,715343.875,285669.9375,39092.16796875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16305-04-01","232",0,2,20,1,2113000605,1.6365333199501,2,43354.375,16534.84765625,10103.5810546875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16305-04-02","232",0,2,20,1,2211300060504,0.992266654968262,1,108848.84375,41664.84375,41989.5625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16305-04-03","232",0,2,20,1,,1.73433330655098,3,120775.125,46437.9921875,26775.703125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16306-04-01","232",1,2,21,1,2113000606,3.35676664113998,5,1073913.125,429321.1875,127897.2421875,11463.4453125,16547.525390625,21257.646484375,30685.490234375,0
"H16307-04-01","232",0,2,20,1,2113000607,5.27149993181229,7,338271.71875,133886.828125,25398.2421875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16308-04-01","211",0,2,20,1,2113000608,5.37120001018047,8,518817.84375,205510.28125,38261.51953125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16308-04-02","211",0,2,20,1,2211300060807,7.51633328199387,9,394537.9375,158184.21875,21045.396484375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16309-04-01","232",0,2,20,1,2113000609,0.773800015449524,1,139417.65625,54887.515625,70932.4296875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16310-04-01","232",0,2,20,1,2113000610,3.92020002007484,6,308515,119062.359375,30371.501953125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16401-04-01","211",0,2,20,1,2113000701,7.94069987535477,11,638586.3125,260407.625,32794.0390625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16402-04-01","211",1,2,21,1,2113000702,4.94993329048157,7,190579.21875,77755.6796875,15708.4296875,11463.4453125,16547.525390625,21257.646484375,30685.490234375,1
"H16403-04-01","211",0,2,20,1,2113000703,2.37716662883759,3,134991.6875,54904.1328125,23096.458984375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16404-04-01","211",0,2,20,1,2113000704,3.63593332469463,5,312052.71875,128020.2734375,35209.7421875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16405-04-01","211",0,2,20,1,2113000705,1.85596662759781,2,261224.359375,107304.984375,57816.2265625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16405-04-02","211",0,2,20,1,30211300070503,2.34916666150093,3,172714.828125,70929.8515625,30193.623046875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16406-04-01","211",0,2,20,1,2113000706,8.23213326931,10,314681.375,128544.34375,15614.94921875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16407-04-01","211",0,2,20,1,2113000707,4.35026663541794,5,292190.78125,118830.40625,27315.66015625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16407-04-02","211",0,2,20,1,,4.67659997940063,7,257780.234375,105719,22605.953125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16407-04-03","211",0,2,20,1,,2.49099996685982,4,220294.890625,90425.03125,36300.6953125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16408-04-01","211",0,2,20,1,2113000708,2.45176661014557,3,271794.96875,110709.3359375,45154.92578125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16409-04-01","211",0,2,20,1,2113000709,4.6465999186039,7,457048.875,187554.3125,40363.7734375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16409-04-02","211",0,2,20,1,211300070903,3.6172000169754,4,361585.1875,147810.984375,40863.37109375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16409-04-03","211",0,2,20,1,211300070905,3.49659997224808,5,602530.5625,247134.875,70678.625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16409-04-04","211",0,2,20,1,211300070906,3.41510000824928,5,308627,126641.7734375,37082.890625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16410-04-01","211",0,2,20,1,2113000710,7.30843335390091,9,308368.28125,125906.546875,17227.5703125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16501-04-01","211",0,2,20,1,2113000901,3.5058000087738,5,178630.640625,71423.6796875,20373.00390625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16501-04-02","211",0,2,20,1,,4.50579994916916,6,263763.28125,106744.890625,23690.552734375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16502-04-01","211",0,2,20,1,2113000902,3.54250001907349,5,247326.25,99919.859375,28206.029296875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16503-04-01","211",0,2,20,1,2113000903,5.5328665971756,7,269419.59375,106383.5,19227.5546875,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16505-04-01","211",0,2,20,1,2113000905,8.65863332152367,10,535118.75,214963.921875,24826.541015625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16505-04-02","211",0,2,20,1,211300090503,2.4825000166893,3,76161.234375,29930.39453125,12056.5537109375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16505-04-03","231",0,2,20,1,211300090504,7.2386000007391,10,363018.71875,146977.578125,20304.697265625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,1
"H16506-04-01","211",0,2,20,1,2113000906,2.68326663970947,4,471905.25,188918.125,70406.0234375,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16507-04-01","211",0,2,20,1,2113000907,5.53876662254334,8,498151.4375,199749.328125,36063.86328125,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
"H16508-04-01","211",0,2,20,1,2113000908,4.23529994487762,6,520119.625,206623.9375,48786.140625,11463.4453125,15445.5849609375,21257.646484375,28642.068359375,0
