"interview__key","EA_code","class_id","s3q53","s3q54","s3q55a","s3q55b","s3q56","s3q57","s3q58","s3q59","s3q60","s3q61","s3q62","s3q63","s3q64","s3q65","s3q66","s3q53_v2","s3q54_v2","s3q55a_v2","s3q55b_v2","s3q56_v2","s3q57_v2","s3q58_v2","s3q59_v2","s3q60_v2","s3q60_oth_v2","s3q61_v2","s3q61_oth_v2","s3q62_v2","s3q63_v2","s3q64_v2","s3q65_v2","s3q66_v2"
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",1,2,2,32,33,1,1,1,,,,1,55,1,1,1,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",2,2,2,30,18,1,1,1,,,,1,40,1,1,1,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",6,1,2,10,15,1,4,1,,,,1,25,1,1,1,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",0,2,1,30,40,1,1,1,,,,1,57,1,1,1,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",5,1,2,10,16,2,2,,,,,,,,,,1,2,10,16,2,2,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",6,1,2,13,15,2,1,,,,,,,,,,1,2,13,15,2,1,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",1,1,2,35,29,2,3,,,,,,,,,,1,2,35,29,2,3,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",0,2,2,65,63,2,3,,,,,,,,,,2,2,65,63,2,3,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",3,1,2,27,30,2,3,,,,,,,,,,1,2,27,30,2,3,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",4,1,2,16,25,2,3,,,,,,,,,,1,2,16,25,2,3,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",2,1,2,38,37,2,3,,,,,,,,,,1,2,38,37,2,3,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",0,2,2,72,78,2,1,1,,,,1,115,2,4,1,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",6,1,3,4,6,1,4,1,,,,2,6,1,1,1,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",2,2,2,40,35,2,1,1,,,,1,59,1,1,1,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",4,1,2,15,25,1,3,1,,,,1,33,1,1,1,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",3,2,1,20,25,1,4,1,,,,1,28,1,3,1,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",5,1,2,12,8,1,3,1,,,,1,17,1,1,1,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",1,2,2,40,27,2,1,1,,,,1,50,1,4,1,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",6,1,2,54,66,1,1,1,,,,1,112,1,2,1,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",0,2,2,115,93,1,1,1,,,,1,142,1,2,1,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",1,1,2,75,112,1,1,1,,,,1,119,1,2,1,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",2,1,2,86,112,1,1,1,,,,1,130,1,2,1,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",4,2,2,92,95,1,1,1,,,,1,163,1,2,1,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",3,1,2,137,159,1,1,1,,,,1,209,1,2,1,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",5,1,2,70,74,1,1,1,,,,1,134,1,2,1,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",6,1,2,9,15,1,2,1,,,,1,17,2,2,1,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",0,1,2,49,56,1,2,1,,,,1,80,2,2,1,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",5,1,1,18,24,1,2,1,,,,1,38,2,2,1,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",4,2,2,24,20,1,2,1,,,,1,38,2,2,1,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",2,1,2,30,41,1,2,1,,,,1,44,2,2,1,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",3,1,1,32,26,1,2,1,,,,1,40,2,2,1,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",1,2,1,40,32,1,2,1,,,,1,67,2,2,1,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",6,2,2,48,44,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",4,2,2,47,44,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",0,2,2,47,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",2,2,2,60,69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",3,2,2,65,55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",5,1,2,58,46,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",1,2,2,68,62,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",1,2,1,25,27,2,4,,,,,,,,,,2,1,25,27,2,4,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",2,2,2,24,16,1,3,,,,,,,,,,2,2,24,16,2,3,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",3,1,2,15,20,1,3,,,,,,,,,,1,2,15,20,2,3,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",4,1,2,18,14,1,1,,,,,,,,,,1,2,18,14,2,1,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",5,1,1,11,17,1,1,,,,,,,,,,2,1,12,17,2,1,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",0,2,2,22,28,2,4,,,,,,,,,,2,2,24,29,2,4,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",6,1,2,13,8,1,2,,,,,,,,,,1,2,13,8,1,1,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",2,2,2,77,102,2,2,,,,,,,,,,2,2,77,102,1,4,1,,,,,,1,124,5,3,2
"20-02-77-43","218cb290a69743c69e521b6122a6d507",4,1,2,68,93,1,2,,,,,,,,,,1,2,68,93,1,4,1,,,,,,1,102,1,2,2
"20-02-77-43","218cb290a69743c69e521b6122a6d507",5,1,2,77,53,1,2,,,,,,,,,,1,2,77,53,1,4,1,,,,,,1,78,1,3,2
"20-02-77-43","218cb290a69743c69e521b6122a6d507",0,2,2,68,73,2,1,,,,,,,,,,2,2,68,73,2,1,1,,,,,,1,69,5,2,1
"20-02-77-43","218cb290a69743c69e521b6122a6d507",3,2,1,103,119,1,2,,,,,,,,,,1,2,103,119,1,4,1,,,,,,1,121,1,2,2
"20-02-77-43","218cb290a69743c69e521b6122a6d507",6,1,2,51,48,1,2,,,,,,,,,,,,51,48,,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",1,2,2,70,75,2,2,,,,,,,,,,2,2,70,75,1,1,1,,,,,,1,88,5,2,1
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",6,2,2,21,18,1,2,1,,,,1,39,1,1,1,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",0,2,1,75,71,1,1,1,,,,1,117,2,1,1,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",2,1,1,70,50,1,2,1,,,,1,99,2,1,1,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",1,2,2,50,45,1,1,1,,,,1,80,2,1,1,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",4,1,1,32,47,1,2,1,,,,3,70,2,1,1,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",3,1,1,65,63,1,2,1,,,,1,110,2,2,1,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",5,1,2,37,38,1,2,1,,,,1,64,2,1,1,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",5,1,2,78,84,1,2,1,,,,1,97,1,3,1,1,2,78,84,1,2,1,,,,,,1,44,1,1,1
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",4,1,2,88,83,1,3,1,,,,1,96,3,1,1,1,2,88,83,1,2,1,,,,,,1,59,1,1,1
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",3,1,2,70,77,1,3,1,,,,1,92,2,2,1,1,2,70,77,1,2,1,,,,,,1,73,2,2,1
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",2,1,2,76,83,1,3,1,,,,1,107,2,2,1,1,2,76,83,1,2,1,,,,,,1,81,2,2,1
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",6,1,2,26,14,1,2,1,,,,1,33,1,1,1,1,2,26,14,1,2,2,1,96,"VACATION FOR P7",,,1,0,1,1,1
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",1,2,2,92,71,1,3,1,,,,1,104,2,2,1,2,2,92,71,1,3,1,,,,,,1,84,2,2,1
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",0,2,2,90,86,1,3,1,,,,1,124,2,3,1,2,2,72,52,1,4,1,,,,,,1,95,2,3,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",4,1,2,33,27,2,4,1,,,,1,42,4,1,1,1,2,33,27,2,4,1,,,,,,1,42,4,1,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",0,1,2,17,62,2,1,1,,,,1,74,5,2,1,1,2,17,62,2,1,1,,,,,,1,74,5,2,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",3,2,2,33,32,2,1,1,,,,1,52,5,1,1,2,2,33,32,2,1,1,,,,,,1,52,5,1,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",2,1,2,37,20,2,1,1,,,,1,36,5,1,1,1,2,37,20,2,1,1,,,,,,1,36,5,2,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",1,2,2,55,54,2,1,1,,,,1,74,5,2,1,2,2,55,54,2,1,1,,,,,,1,74,5,2,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",5,1,2,37,20,1,4,1,,,,1,39,1,1,1,1,2,37,20,1,4,1,,,,,,1,39,1,1,1
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",6,,,35,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",0,,,80,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",2,,,60,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",4,,,65,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",1,,,64,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",5,,,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",3,,,65,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",1,1,1,54,57,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",5,1,2,50,61,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",2,1,2,59,51,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",3,1,2,66,55,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",4,1,2,53,72,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",0,2,2,104,109,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",6,1,1,26,24,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",6,1,1,35,52,1,3,1,,,,1,83,1,1,1,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",0,2,2,84,96,2,1,1,,,,1,146,5,3,1,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",4,2,2,96,89,1,4,1,,,,1,139,1,3,1,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",3,1,1,80,95,1,3,1,,,,1,121,1,2,1,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",2,1,2,120,100,2,4,1,,,,1,163,2,2,1,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",1,1,2,98,136,2,2,1,,,,1,125,5,3,1,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",5,1,1,82,74,1,4,1,,,,1,119,1,1,1,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",3,1,1,32,40,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",0,2,2,60,50,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",6,1,2,18,20,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",5,1,2,28,32,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",2,2,2,31,40,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",1,2,2,34,36,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",4,2,1,30,31,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",5,1,1,18,23,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",0,2,2,30,22,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",2,2,2,30,35,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",3,1,1,30,23,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",4,1,2,24,39,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",1,2,2,27,20,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",6,1,1,9,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",5,1,2,24,19,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",6,1,2,17,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",0,2,1,46,29,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",1,2,2,28,26,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",4,1,2,43,46,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",3,1,2,40,45,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",2,1,2,69,46,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",1,2,2,77,41,2,5,1,,,,1,81,3,4,1,,,,,,,,,,,,,,,,,
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",0,1,2,111,100,2,5,1,,,,1,108,2,4,2,,,,,,,,,,,,,,,,,
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",3,2,2,103,70,1,4,1,,,,1,130,1,5,2,,,,,,,,,,,,,,,,,
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",6,1,2,37,19,2,5,1,,,,1,40,1,3,2,,,,,,,,,,,,,,,,,
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",2,2,1,73,73,2,3,1,,,,1,126,3,3,2,,,,,,,,,,,,,,,,,
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",4,1,2,91,81,1,4,1,,,,1,111,1,3,2,,,,,,,,,,,,,,,,,
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",5,1,1,47,43,1,5,1,,,,1,50,1,5,2,,,,,,,,,,,,,,,,,
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",2,2,2,61,52,2,4,2,1,1,,1,52,1,4,1,,,,,,,,,,,,,,,,,
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",4,2,2,42,43,2,4,1,,,,1,62,1,3,1,,,,,,,,,,,,,,,,,
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",6,1,2,16,15,2,3,1,,,,1,20,1,3,1,,,,,,,,,,,,,,,,,
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",3,1,2,44,40,2,4,1,,,,1,52,1,3,1,,,,,,,,,,,,,,,,,
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",0,2,2,88,82,2,1,1,,,,1,67,1,4,1,,,,,,,,,,,,,,,,,
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",1,2,2,62,64,2,1,1,,,,1,50,1,4,1,,,,,,,,,,,,,,,,,
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",5,1,2,33,32,2,4,2,1,13,,1,46,1,3,1,,,,,,,,,,,,,,,,,
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",5,1,2,30,34,2,2,1,,,,1,42,1,1,1,1,2,33,38,1,2,1,,,,,,1,56,1,1,1
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",6,1,1,10,18,2,1,1,,,,1,28,1,1,1,1,1,10,18,1,1,1,,,,,,1,28,1,1,1
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",2,1,1,43,37,2,1,1,,,,1,56,1,2,1,1,1,47,43,2,1,1,,,,,,1,70,1,2,1
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",3,1,2,36,34,2,2,1,,,,1,52,2,1,1,1,2,36,34,2,1,1,,,,,,1,55,2,1,1
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",1,2,1,43,25,2,1,1,,,,1,45,1,2,1,2,1,43,25,2,1,1,,,,,,1,63,1,2,1
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",4,2,1,31,32,2,3,1,,,,1,45,1,1,1,2,1,31,32,1,2,1,,,,,,1,54,1,1,1
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",0,2,2,85,69,2,1,2,1,1,,1,55,1,3,1,2,2,87,69,2,1,1,,,,,,2,145,1,3,1
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",2,2,2,71,75,1,4,1,,,,1,90,2,1,2,1,2,71,75,1,4,1,,,,,,1,130,2,1,2
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",4,1,2,50,55,1,3,1,,,,2,84,1,1,2,1,2,50,55,1,3,1,,,,,,1,102,1,1,2
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",3,2,2,65,63,1,4,1,,,,1,94,1,1,2,2,2,65,63,1,4,1,,,,,,1,130,1,1,2
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",5,2,1,60,56,1,1,1,,,,1,86,1,1,2,1,2,60,56,1,1,1,,,,,,2,75,1,1,2
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",1,2,2,103,107,2,3,1,,,,2,106,2,1,2,2,2,103,107,2,3,1,,,,,,1,156,2,1,2
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",6,1,2,30,30,1,1,1,,,,1,64,1,1,2,1,2,30,30,2,1,1,,,,,,1,53,1,1,2
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",0,1,2,104,167,2,5,1,,,,1,135,1,2,2,1,2,104,167,2,5,1,,,,,,1,156,1,2,2
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",0,2,1,66,74,2,2,1,,,,1,132,2,3,1,,,,,,,,,,,,,,,,,
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",6,1,1,39,35,1,3,1,,,,1,62,1,1,1,,,,,,,,,,,,,,,,,
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",3,2,2,69,60,1,2,1,,,,1,117,2,2,1,,,,,,,,,,,,,,,,,
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",5,2,1,48,52,1,3,1,,,,1,93,1,1,1,,,,,,,,,,,,,,,,,
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",1,2,2,74,70,2,2,1,,,,1,137,2,3,1,,,,,,,,,,,,,,,,,
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",2,2,2,55,62,2,2,1,,,,1,110,2,2,1,,,,,,,,,,,,,,,,,
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",4,2,2,60,56,1,2,1,,,,1,108,1,2,1,,,,,,,,,,,,,,,,,
"43-35-34-23","2e97754263a84e12b95022950c69f673",3,,,,,,,,,,,,,,,,1,2,,,2,2,,,,,,,,,,,
"43-35-34-23","2e97754263a84e12b95022950c69f673",0,,,,,,,,,,,,,,,,2,3,,,2,1,,,,,,,,,,,
"43-35-34-23","2e97754263a84e12b95022950c69f673",1,2,,,,2,1,,,,,,,,,,2,,,,2,1,,,,,,,,,,,
"43-35-34-23","2e97754263a84e12b95022950c69f673",2,1,3,,,2,3,,,,,,,,,,1,3,,,2,2,,,,,,,,,,,
"43-35-34-23","2e97754263a84e12b95022950c69f673",6,,,,,,,,,,,,,,,,1,3,,,2,3,,,,,,,,,,,
"43-35-34-23","2e97754263a84e12b95022950c69f673",4,,,,,,,,,,,,,,,,1,2,,,2,3,,,,,,,,,,,
"43-35-34-23","2e97754263a84e12b95022950c69f673",5,,,,,,,,,,,,,,,,1,3,,,2,3,,,,,,,,,,,
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-51-03-21","2f82e41b4d9140b1a887dffbd36193b8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
