"t0_hhid","LiveStockID","hhid","s6aq03a","s6aq03b","s6aq03c","s6aq03d","s6aq03e","s6aq03f","s6aq04a","s6aq04b","s6aq04c","s6aq05a","s6aq05b","s6aq05c","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13a","s6aq13b","s6aq14a","s6aq14b","s6aq15","s6aq15b","s6aq15c","s6aq16"
"H1290901",10,"c5633cb30b3c47e9b19834eeb8bc2b91",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H2310601",9,"c5bfd88067934e1bb0899b1e124bd94d",2,2,,2,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H0530301",7,"c6dbcb9b48d94bd4b43455fe87b9fca1",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,500000,0,1,,2
"H1300601",5,"c6dd8c137c15491e837819f826e71993",7,5,,8,13,2,0,,,1,2,360000,5,2,0,0,0,0,0,0,,0,,0,1,,1
"H1300601",2,"c6dd8c137c15491e837819f826e71993",8,5,,8,17,2,5,13,,1,2,360000,13,3,0,0,0,0,3,0,,5,500000,0,1,2,2
"H1300601",10,"c6dd8c137c15491e837819f826e71993",21,5,,8,13,2,5,13,,1,2,360000,20,7,0,1,0,0,2,0,,3,750000,0,1,,1
"H1310901",9,"c70ce8db5cfe42fbb65d660d3d317226",2,1,2,1,8,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"H1310901",10,"c70ce8db5cfe42fbb65d660d3d317226",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"H3810701",11,"c7eeb2fba7614e51ab730173a3ca3b3b",1,1,,1,3,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H3810701",3,"c7eeb2fba7614e51ab730173a3ca3b3b",3,1,,1,3,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,8,2
"H3810701",5,"c7eeb2fba7614e51ab730173a3ca3b3b",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2460401",7,"c818b8c0921c4c83a5c2a4164b756e72",3,1,,3,1,2,0,,,2,,,3,1,0,0,0,1,0,0,,0,,0,6,5,1
"H2460401",10,"c818b8c0921c4c83a5c2a4164b756e72",3,1,,1,3,2,1,1,,2,,,3,0,0,0,0,0,0,0,,0,,0,6,5,1
"H2310901",7,"c83b2601e74943f99e2426d840f5f643",1,7,8,1,2,2,0,,,2,,,2,0,0,0,0,1,0,0,,0,,0,4,5,2
"H2310901",10,"c83b2601e74943f99e2426d840f5f643",4,1,2,7,6,2,0,,,2,,,5,0,0,0,0,0,0,0,,1,300000,0,1,4,2
"H4090401",5,"c84b673ff1804b62a4766dcfffa77d48",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H4090401",1,"c84b673ff1804b62a4766dcfffa77d48",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H4090401",4,"c84b673ff1804b62a4766dcfffa77d48",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"23",10,"c8a70f58b4c84073a3084f41a8b872bf",1,1,,2,3,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,350000,0,1,2,2
"23",6,"c8a70f58b4c84073a3084f41a8b872bf",0,,,,,,0,,,2,,,1,0,0,0,0,0,1,0,,0,,0,1,,2
"H1880901",6,"c8d8daaf72624693929ff0a7fb654560",1,1,2,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,4,1
"H1880901",10,"c8d8daaf72624693929ff0a7fb654560",1,1,2,1,7,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1
"H1880901",7,"c8d8daaf72624693929ff0a7fb654560",3,1,2,1,7,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,4,1
"H3830301",8,"c91af3c79a884e65ac0b1d3b7942891b",2,1,5,1,5,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,4,1
"H3830301",10,"c91af3c79a884e65ac0b1d3b7942891b",1,1,5,2,3,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,500000,0,1,,1
"H3830301",6,"c91af3c79a884e65ac0b1d3b7942891b",1,1,5,1,5,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H3220601",6,"c925c2152d8b44d2b53815fd358939cf",1,1,2,2,1,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H3220601",10,"c925c2152d8b44d2b53815fd358939cf",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"H3220601",7,"c925c2152d8b44d2b53815fd358939cf",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H4280101",2,"c93eba34e249471db03d654d87b0af66",1,1,2,1,2,2,0,,,1,3,1200000,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H4280101",5,"c93eba34e249471db03d654d87b0af66",40,1,2,1,2,2,0,,,2,,,41,1,0,0,0,0,0,0,,0,,2,1,2,2
"H4280101",4,"c93eba34e249471db03d654d87b0af66",4,1,2,1,2,2,0,,,2,,,3,1,0,0,0,0,0,0,,0,,0,1,,2
"H3510901",5,"c9485f1b744544a7b2567219069967e0",4,1,2,1,2,1,0,,,2,,,5,0,0,0,0,0,0,0,,1,1000000,0,1,2,2
"H3510901",3,"c9485f1b744544a7b2567219069967e0",1,1,2,1,2,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H3510901",1,"c9485f1b744544a7b2567219069967e0",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,2,2
"H3641001",10,"c9d31361da1840bfa0115cb3dfcc790f",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,2,3,1
"H3641001",6,"c9d31361da1840bfa0115cb3dfcc790f",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,3,1
"H3641001",7,"c9d31361da1840bfa0115cb3dfcc790f",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"H2000501",6,"ca4f215fd24440afa1bcd35799ca0d5a",1,1,,1,7,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"H2000501",10,"ca4f215fd24440afa1bcd35799ca0d5a",2,1,,1,7,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"H3500601",10,"ca99843df1df4881919346583b4c5d5e",0,,,,,,1,1,,2,,,0,0,0,0,0,0,0,0,,0,,0,1,2,1
"H3500601",7,"ca99843df1df4881919346583b4c5d5e",1,1,,1,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H1820302",10,"cae8e675f18340cfabe4d997b191e9b7",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,400000,0,1,,1
"H3450301",10,"cb3b6de30e3a41c589907a9e7be73103",0,,,,,,0,,,2,,,1,0,0,0,1,0,0,0,,0,,0,1,2,1
"H3450301",6,"cb3b6de30e3a41c589907a9e7be73103",1,2,,1,2,2,0,,,1,2,120000,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"H3810801",10,"cb5bbd11830544ba859bf340e67712f3",2,2,,2,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"H3810801",6,"cb5bbd11830544ba859bf340e67712f3",1,2,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H3810801",7,"cb5bbd11830544ba859bf340e67712f3",1,2,,1,,2,1,1,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H3810801",11,"cb5bbd11830544ba859bf340e67712f3",1,1,2,1,,2,0,,,2,,,0,0,0,0,0,0,0,1,150000,0,,0,1,7,2
"H2110201",10,"cb95e95616fc4a6cb895439b10f6663a",9,2,3,1,2,2,0,,,2,,,9,0,0,0,0,0,0,0,,0,,0,1,4,1
"H2110201",8,"cb95e95616fc4a6cb895439b10f6663a",8,2,3,1,2,2,0,,,2,,,6,2,0,0,0,0,0,0,,0,,0,1,,2
"H1751102",9,"cbd2d0ab9b564af39cedaff8c11c2c2e",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H2211001",8,"cc04d4e6937a4c39802e47de448bf273",2,6,,6,10,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2211001",9,"cc04d4e6937a4c39802e47de448bf273",1,6,,6,10,2,0,,,2,,,0,0,0,0,0,0,0,1,350000,0,,0,1,5,1
"H1680402",7,"cc0bf7df63eb4972bf9d65f3c705a37a",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"H3050301",1,"cc4ab6f565e44dafa8cac269cc03e0bf",1,1,2,1,2,1,0,,,1,2,360000,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"H3050301",5,"cc4ab6f565e44dafa8cac269cc03e0bf",2,1,2,1,2,1,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,1,2,1
"11",10,"cc6e8c0fc3d647e1ab1123cebc5456db",3,1,,1,,1,0,,,1,1,0,4,0,0,0,1,0,0,0,,0,,0,2,6,1
"H2360702",10,"cc94f58dbdb84810821f280f51162044",15,1,2,1,,2,0,,,2,,,15,2,0,0,0,0,0,0,,2,680000,0,1,6,2
"H2360702",7,"cc94f58dbdb84810821f280f51162044",7,1,2,1,,2,0,,,2,,,4,3,0,0,0,0,0,0,,0,,0,9,,1
"H1970801",6,"ccae2b084ee0452ea8479490f46a66e1",1,1,2,3,1,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H1970801",10,"ccae2b084ee0452ea8479490f46a66e1",1,1,2,1,3,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1720301",6,"cd2c9bb99db343f6a75ba7a65fc352f7",1,2,,2,1,2,0,,,2,,,0,0,0,0,0,0,0,1,350000,0,,0,1,,1
"H2211003",8,"ce74a4e77b014782bd500a79139e5a37",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,650000,0,1,,2
"H2211003",10,"ce74a4e77b014782bd500a79139e5a37",1,2,11,2,11,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,290000,0,1,5,2
"H1500901",5,"ced2919b4d95454db63ccce59855d20e",1,9,,9,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H1500901",1,"ced2919b4d95454db63ccce59855d20e",2,9,,9,,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,1,5,2
"H2000301",7,"cf39119c34404ce295ba586a05ac47ef",1,1,,1,2,2,0,,,2,,,0,0,0,0,0,0,0,1,500000,0,,0,6,4,1
"H2000301",10,"cf39119c34404ce295ba586a05ac47ef",1,1,,1,2,2,0,,,2,,,0,0,0,0,0,0,0,1,800000,0,,0,6,4,1
"H2110301",10,"cf4254997a544c69ac7e29578529178c",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1590701",6,"cf5f9c9911a740d1906bba047b2137af",1,1,,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H1590701",7,"cf5f9c9911a740d1906bba047b2137af",2,1,,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1
"H1590701",10,"cf5f9c9911a740d1906bba047b2137af",1,1,,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"H2540802",10,"cfbb943360434de5b53089d4983fac7e",4,1,,1,,2,0,,,2,,,2,2,0,0,0,0,0,0,,0,,0,2,1,1
"H2540802",7,"cfbb943360434de5b53089d4983fac7e",1,1,,1,,2,0,,,1,2,240000,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H1590501",10,"cfcd7dcb95f24278a4ec3341408de513",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,2,3,1
"H2950101",5,"d024132c99d448429f255ecc10bd642c",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,600000,0,1,,1
"H2950101",4,"d024132c99d448429f255ecc10bd642c",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H3800901",10,"d04cdb6b39654c3e85f576442a13e7b3",0,,,,,,0,,,2,,,1,0,0,0,0,1,0,0,,0,,0,1,,2
"H1890902",10,"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H1890902",6,"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"H3841001",10,"d1451dad8aa04bb6a6e7eef07fb55069",2,7,,7,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,2,5,1
"H3841001",8,"d1451dad8aa04bb6a6e7eef07fb55069",2,2,,7,,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,1,8,,1
"H3841001",9,"d1451dad8aa04bb6a6e7eef07fb55069",2,7,,7,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H1640801",8,"d19492dd04064dc3834f531e305b15dd",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1640801",10,"d19492dd04064dc3834f531e305b15dd",3,1,2,1,3,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,5,6,1
"H3940301",8,"d1bd1475f14c4ea49a90817dc24e82ad",2,1,,1,,2,0,,,2,,,4,0,0,0,0,0,0,0,,2,600000,0,1,6,1
"H1880603",6,"d24d5c798b3f4f408d237e72ef47ff25",0,,,,,,0,,,2,,,0,1,0,0,0,0,1,0,,0,,0,5,,1
"H1880603",10,"d24d5c798b3f4f408d237e72ef47ff25",1,2,,,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"H1880603",9,"d24d5c798b3f4f408d237e72ef47ff25",1,2,,,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"H1970301",10,"d286b822c04f4839a7f6c9c473384156",5,7,,7,,2,4,7,,2,,,5,0,0,0,0,0,0,0,,0,,0,6,,1
"H3340401",4,"d2971f2dc2e341d3ad292a71c33cf6b0",1,7,,7,2,1,0,,,1,2,150000,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H3340401",5,"d2971f2dc2e341d3ad292a71c33cf6b0",1,7,,2,7,1,0,,,1,2,150000,1,0,0,0,0,0,0,0,,0,,0,2,,1
"H0840501",10,"d2ed3f26e339449d95b3648d853354c4",1,1,2,1,,2,0,,,2,,,3,0,0,0,0,0,0,0,,2,2000000,0,1,2,2
"H0840501",7,"d2ed3f26e339449d95b3648d853354c4",1,1,2,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H1661101",10,"d36eaa75ffa341d3877805993612ae6e",2,1,,1,,2,0,,,2,,,3,0,0,0,0,0,0,0,,1,900000,0,1,,2
"H1661101",6,"d36eaa75ffa341d3877805993612ae6e",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1661101",7,"d36eaa75ffa341d3877805993612ae6e",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H2211002",6,"d36f47be8b3c4b62aaa6e7275c4bda10",1,1,2,1,6,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,5,,1
"H2211002",10,"d36f47be8b3c4b62aaa6e7275c4bda10",1,1,,1,6,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,9,,1
"H2211002",7,"d36f47be8b3c4b62aaa6e7275c4bda10",2,1,,1,6,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,8,,1
"H3550801",6,"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,1,,1,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H3550801",10,"d3f82e6f36ab44c7adf06b7ac36d6b4b",0,,,,,,0,,,2,,,1,0,0,0,1,0,0,0,,0,,0,1,2,1
"H4260801",5,"d43c0b17384c4c26988ab6832f0df331",1,1,,1,,2,0,,,2,,,0,0,0,0,0,0,0,1,1500000,0,,0,2,,1
"H4260801",1,"d43c0b17384c4c26988ab6832f0df331",1,1,,1,,2,0,,,2,,,0,0,0,0,0,0,0,1,700000,0,,0,2,,1
"H4080601",6,"d4550e926f094c699eee41342ecdec70",1,1,2,1,4,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,3,1
"H4080601",10,"d4550e926f094c699eee41342ecdec70",1,1,2,1,4,2,0,,,2,,,3,0,0,0,0,0,0,0,,2,800000,0,1,2,1
"H1730101",10,"d4ce7684e50e421a842924c5942e4c40",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,5,6,1
"H1730101",9,"d4ce7684e50e421a842924c5942e4c40",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"H1730101",7,"d4ce7684e50e421a842924c5942e4c40",1,1,,1,,1,0,,,2,,,2,0,0,0,0,0,0,0,,1,500000,0,5,6,1
"H3621001",5,"d547d11a121047ab884c51e0e6c81707",2,1,,1,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,2,6,1
"H3621001",1,"d547d11a121047ab884c51e0e6c81707",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,6,4,1
"H1410901",5,"d58cc1e2bb514a22ac8cdd57fc654690",1,1,2,1,2,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"H1410901",1,"d58cc1e2bb514a22ac8cdd57fc654690",1,1,2,1,2,1,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,1,1
"H4270301",10,"d59357dd622e49eb8d3a745c99da9209",2,1,2,1,2,2,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,2,5,1
"H4270301",2,"d59357dd622e49eb8d3a745c99da9209",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1820602",7,"d5aac99ecb6946378523f906b4af90ba",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1090501",10,"d5dbe49a1ebd4a518392f66dbf7d0011",0,,,,,,1,1,2,2,,,0,0,0,0,0,0,0,0,,0,,0,1,6,1
"H1090501",6,"d5dbe49a1ebd4a518392f66dbf7d0011",1,1,,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,6,1,1
"H2450901",7,"d6122950f0a24e43bbd3a3034bb499ee",2,1,,9,8,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,6,5,1
"H2450901",10,"d6122950f0a24e43bbd3a3034bb499ee",7,1,,9,8,2,0,,,2,,,8,0,0,0,0,0,1,0,,0,,0,6,5,1
"H1080401",7,"d644b286ea504ade924de32cc905c4cc",0,,,,,,1,1,2,2,,,0,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1080401",9,"d644b286ea504ade924de32cc905c4cc",2,1,2,1,2,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,1,6,1
"H1080401",6,"d644b286ea504ade924de32cc905c4cc",3,1,2,1,2,2,0,,,2,,,2,2,0,0,0,0,0,0,,1,120000,0,1,6,1
"H1080401",10,"d644b286ea504ade924de32cc905c4cc",2,1,2,1,3,2,0,,,2,,,4,0,0,0,0,0,0,0,,2,500000,0,1,5,2
"H2230701",9,"d67cdca4f97244f18c94ad14def2d1f0",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,4,2,1
"H1810501",9,"d6b04275f9f04efbae4788eac10e1b65",1,8,,3,5,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H0370701",6,"d6bf398731564af1adcb81a594684319",1,1,2,2,,2,0,,,2,,,0,0,0,0,0,0,0,1,300000,0,,0,1,,1
"H0370701",9,"d6bf398731564af1adcb81a594684319",1,1,2,2,,2,0,,,2,,,0,0,0,0,0,0,0,1,600000,0,,0,1,2,1
"H4010901",9,"d7519bc028e44c228535d829fc55f71d",1,1,2,2,4,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1
"H4010901",8,"d7519bc028e44c228535d829fc55f71d",2,1,2,2,4,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"H4010901",10,"d7519bc028e44c228535d829fc55f71d",1,1,2,2,4,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"H2060301",10,"d799963c0fc9420a872070cd6ee2d0d5",1,8,,8,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H2060301",6,"d799963c0fc9420a872070cd6ee2d0d5",2,8,,8,,1,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H0570302",10,"d837e6199f784614b23e4e9cc60bdf69",1,1,,1,,2,0,,,2,,,0,0,1,0,0,0,0,0,,0,,0,2,1,1
"H1070101",10,"d84ec3b306f2463fbd287cdf0ec7ba75",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,500000,0,1,5,1
"H1830105",7,"d8c68b7d2d1b4c2facb6a066c06c8502",4,1,2,1,2,2,0,,,2,,,0,0,4,0,0,0,0,0,,0,,0,1,5,1
"H2330401",7,"d8f326e706ea41ea8401b70ad7680c6c",1,11,,11,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,7,1
"H2330401",10,"d8f326e706ea41ea8401b70ad7680c6c",1,11,,11,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H2330401",6,"d8f326e706ea41ea8401b70ad7680c6c",1,11,,11,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,6,1
"H1651002",7,"d93b7815f5164f34a830cf79c6d46627",0,,,,,,3,1,2,2,,,0,0,0,0,0,0,0,0,,0,,0,9,,2
"H3091001",10,"d9cedf03ea96447c929804d1614ba006",7,1,2,1,2,2,0,,,1,3,300000,15,0,0,0,0,8,0,0,,0,,0,1,,2
"H3091001",7,"d9cedf03ea96447c929804d1614ba006",2,1,2,1,2,2,0,,,1,3,300000,0,2,0,0,0,0,0,0,,0,,0,4,1,2
"H2020601",10,"da33ec50e0324b8a876ef9382b22a86f",2,1,,7,13,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"H1290502",4,"da82b4386c4f4f07af7d0f31cfdb6dfb",0,,,,,,2,1,2,2,,,0,0,0,0,0,0,0,0,,0,,0,1,,2
"H4040401",10,"daa5345f86fa4e7a8f37735ba880fd01",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,470000,0,1,4,2
"H2250701",7,"daac58b8bb954013b521755285b80f09",1,1,2,1,2,2,0,,,2,,,0,0,0,0,0,0,0,1,790000,0,,0,8,,1
"H1430903",10,"dbb6bbcc31ad490c9062efc8b7e86f37",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,500000,0,1,,2
"H1820801",10,"dbdbc8f22d3c49e1bb245734c2d2ea8e",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"H3710301",10,"dc56292511524581ba052ca8a629afb2",1,1,,1,2,2,2,1,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"H0460602",7,"dcafd15daee7466aa58308440e95762d",2,1,2,2,5,2,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"H0460602",10,"dcafd15daee7466aa58308440e95762d",1,1,2,2,5,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H1620301",7,"dd0d639d4a8b4067993cb3b92dbff5e6",2,,,3,,1,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2710801",5,"dd7c77b9123f4bf7a098874ef538023b",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,5,1
"H2710801",10,"dd7c77b9123f4bf7a098874ef538023b",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"H2710801",2,"dd7c77b9123f4bf7a098874ef538023b",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,5,1,1
"H3440501",8,"dd7e9c062d9a4778b784ab7d531f1acb",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,8,,1
"H1830108",6,"de9f5b97c79c424f90fda91d19272b6d",1,1,2,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,5,,1
"H1830108",7,"de9f5b97c79c424f90fda91d19272b6d",2,1,2,1,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,5,4,1
"H1830108",10,"de9f5b97c79c424f90fda91d19272b6d",2,1,2,1,,2,0,,,2,,,3,0,0,0,0,0,0,0,,1,450000,0,1,5,2
"H1440501",10,"deb37ab20ead4589a7ce4519e08b3298",7,1,,2,5,2,0,,,2,,,8,0,0,0,0,0,1,0,,0,,0,1,,2
"H1440501",7,"deb37ab20ead4589a7ce4519e08b3298",5,1,,2,5,2,0,,,2,,,5,0,0,0,0,0,0,1,450000,1,780000,0,1,,2
"H4021001",10,"df1cc459e7e3410ab5f6879b10c78b24",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H4021001",7,"df1cc459e7e3410ab5f6879b10c78b24",3,1,2,1,2,2,0,,,2,,,2,1,0,0,0,0,0,0,,0,,0,1,5,1
"H3771001",7,"df2252eccbfb4ec4808becfcf966820f",1,1,,1,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,1,1
"H3771001",10,"df2252eccbfb4ec4808becfcf966820f",2,1,,1,,1,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,6,5,1
"H3771001",6,"df2252eccbfb4ec4808becfcf966820f",1,1,,1,,1,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,6,5,1
"37",10,"dfe6998bacc543368cc955f5795123d4",5,1,,1,,2,0,,,2,,,5,1,0,0,0,0,0,0,,1,0,0,6,5,1
"37",7,"dfe6998bacc543368cc955f5795123d4",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"H0870802",2,"e0083ad3194c4bcf8ea38b0350f3f773",1,1,2,1,3,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H0870802",5,"e0083ad3194c4bcf8ea38b0350f3f773",10,1,2,1,3,2,0,,,2,,,13,0,0,0,0,0,1,0,,2,1050000,0,2,,1
"H0870802",4,"e0083ad3194c4bcf8ea38b0350f3f773",2,1,2,1,3,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,2,,1
"H0870802",1,"e0083ad3194c4bcf8ea38b0350f3f773",4,1,2,1,3,2,0,,,2,,,3,2,0,0,0,0,1,0,,0,,0,1,,1
"H2061003",9,"e0567864040f4ef4b16a07373eab1b85",2,1,,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,4,1
"H2061003",10,"e0567864040f4ef4b16a07373eab1b85",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H0600101",5,"e131072393dd48058af3c4083d5a0cc3",2,2,,1,2,2,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,1,5,1
"H0600101",1,"e131072393dd48058af3c4083d5a0cc3",1,2,,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
